ID,country,gender,age,employment,income,household_member,platform,netflix,availability,duration,rank_device,plan,monthly_subscription,free,continue,rating,genre_Action,genre_Comedy,genre_Drama,genre_Fantasy,genre_Horror,genre_Others,genre_Romance,genre_Sport,genre_TV Shows,news_Advertisement,news_Friends,news_Netflix Website,news_Others,news_Social Media,promotion_Email,promotion_Netflix website,promotion_Not applicable,promotion_Others,promotion_Others Apps or Websites,promotion_Social media,promotion_Through friends/words of mouth,reason_Better user interface,"reason_Can watch anywhere, anytime",reason_High resolution,reason_Netflix original content,reason_Others,reason_Subscription plan
37,Malaysia,Male,From 21 to 29,Employed,2,>=4,"Television;Cinema;Online Websites ;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Phone;Television;Laptop or desktop computer;Tablet;,Standard,No,No,Yes,4.0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
38,Malaysia,Female,From 30 to 39,Employed,2,>=4,"Television;Online Websites ;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Television;Laptop or desktop computer;Phone;Tablet;,Basic,Yes,No,Yes,4.0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0
39,Malaysia,Female,From 21 to 29,Employed,2,>=4,Online Websites ;,No,Yes,Less than 1 hour,Phone;Laptop or desktop computer;Tablet;Television;,Basic,Yes,No,No,4.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44,Malaysia,Male,From 30 to 39,Employed,3,>=4,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Cinema;",Yes,Yes,1-4 Hours,Laptop or desktop computer;Phone;Television;Tablet;,Basic,Yes,Yes,Yes,4.0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
46,USA,Male,40 and above,Employed,5,>=4,Online Websites ;,Yes,Yes,5-8 Hours,Laptop or desktop computer;Phone;Television;Tablet;,Standard,Yes,Yes,Yes,5.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50,Malaysia,Male,From 30 to 39,Employed,3,>=4,"Online Websites ;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,Less than 1 hour,Laptop or desktop computer;Tablet;Phone;Television;,Standard,Yes,No,No,5.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
51,Malaysia,Male,From 21 to 29,Employed,1,3,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Laptop or desktop computer;Phone;Tablet;Television;,Basic,Yes,No,Yes,5.0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
52,Malaysia,Female,From 21 to 29,Student,1,>=4,"Online Websites ;Cinema;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Television;",Yes,Yes,1-4 Hours,Laptop or desktop computer;Television;Phone;Tablet;,Premium,Yes,No,Yes,5.0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
53,Malaysia,Female,From 21 to 29,Student,1,>=4,"Online Websites ;Television;Cinema;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Phone;Laptop or desktop computer;Television;Tablet;,Others,Yes,No,Yes,5.0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
54,Malaysia,Male,From 21 to 29,Employed,2,2,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Online Websites ;",Yes,Yes,1-4 Hours,Laptop or desktop computer;Tablet;Phone;Television;,Premium,Yes,No,Yes,5.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
55,Malaysia,Female,From 21 to 29,Employed,2,>=4,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Cinema;Online Websites ;",Yes,Yes,1-4 Hours,Television;Tablet;Laptop or desktop computer;Phone;,Premium,Yes,No,Yes,5.0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
57,Russia,Male,From 30 to 39,Student,3,2,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Laptop or desktop computer;Television;Phone;Tablet;,Premium,Yes,Yes,Yes,4.0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58,Malaysia,Male,From 21 to 29,Employed,1,3,"Online Websites ;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Cinema;",Yes,Yes,1-4 Hours,Laptop or desktop computer;Television;Tablet;Phone;,Premium,Yes,Yes,Yes,4.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
59,Malaysia,Female,From 21 to 29,Student,1,2,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Online Websites ;",Yes,Yes,1-4 Hours,Television;Laptop or desktop computer;Tablet;Phone;,Premium,Yes,Yes,Yes,5.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
60,Malaysia,Female,Less than 21,Student,5,>=4,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Cinema;Television;Online Websites ;",Yes,Yes,5-8 Hours,Television;Tablet;Laptop or desktop computer;Phone;,Premium,No,No,No,4.0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
63,Malaysia,Male,From 30 to 39,Employed,3,>=4,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Cinema;",Yes,Yes,5-8 Hours,Laptop or desktop computer;Tablet;Phone;Television;,Standard,Yes,Yes,Yes,4.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
65,Malaysia,Male,From 30 to 39,Employed,3,2,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Television;Phone;Laptop or desktop computer;Tablet;,Premium,No,No,Yes,4.0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0
67,Malaysia,Male,From 30 to 39,Employed,5,>=4,Television;,Yes,Yes,1-4 Hours,Television;Tablet;Phone;Laptop or desktop computer;,Standard,Yes,No,Yes,4.0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
68,Malaysia,Female,From 30 to 39,Employed,3,3,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Online Websites ;",Yes,Yes,5-8 Hours,Laptop or desktop computer;Phone;Television;Tablet;,Basic,Yes,Yes,Yes,4.0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0
69,Malaysia,Male,From 21 to 29,Employed,4,3,"Television;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Cinema;",Yes,Yes,1-4 Hours,Television;Laptop or desktop computer;Tablet;Phone;,Basic,Yes,No,Yes,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
70,Malaysia,Male,From 21 to 29,Employed,3,>=4,"Online Websites ;Cinema;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Laptop or desktop computer;Television;Phone;Tablet;,Premium,Yes,Yes,Yes,4.0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0
3,Malaysia,Female,From 21 to 29,Employed,3,2,Online Websites ;,Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,China,Female,From 21 to 29,Self-employed,3,>=4,Online Websites ;,No,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,China,Male,From 21 to 29,Employed,4,>=4,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Online Websites ;",Yes,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Australia,Female,From 21 to 29,Student,2,3,Online Websites ;Cinema;,Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,China,Male,From 21 to 29,Student,1,3,Online Websites ;,No,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,China,Male,From 21 to 29,Employed,5,3,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Cinema;",No,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,China,Female,Less than 21,Student,3,3,"Online Websites ;Cinema;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,China,Female,From 21 to 29,Student,2,3,Online Websites ;Cinema;,Yes,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,China,Male,From 21 to 29,Student,1,>=4,Online Websites ;,Yes,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Malaysia,Female,Less than 21,Student,1,3,"Television;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,China,Male,From 21 to 29,Student,1,>=4,Online Websites ;,No,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Malaysia,Female,From 30 to 39,Employed,3,>=4,Online Websites ;,Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,China,Female,From 30 to 39,Employed,5,3,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,China,Female,From 21 to 29,Employed,5,3,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Online Websites ;",Yes,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Malaysia,Male,From 21 to 29,Employed,3,>=4,Online Websites ;,No,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Malaysia,Male,From 30 to 39,Employed,5,1,Online Websites ;,Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Malaysia,Female,Less than 21,Student,3,3,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",No,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Malaysia,Male,From 30 to 39,Employed,3,>=4,"Television;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,China,Female,From 30 to 39,Employed,2,1,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",No,No,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Malaysia,Female,From 21 to 29,Self-employed,3,3,Online Websites ;Cinema;,Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Malaysia,Female,From 30 to 39,Employed,4,>=4,"Online Websites ;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Television;",Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Malaysia,Female,From 30 to 39,Employed,2,2,Online Websites ;Television;,Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Malaysia,Female,From 21 to 29,Employed,2,3,Online Websites ;,Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Malaysia,Female,From 30 to 39,Employed,1,2,"Online Websites ;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,5-8 Hours,Phone;Television;Laptop or desktop computer;Tablet;,Premium,No,No,Yes,3.0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
76,Malaysia,Female,From 21 to 29,Employed,3,3,"Online Websites ;Cinema;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,9-15 Hours,Laptop or desktop computer;Television;Phone;Tablet;,Premium,Yes,Yes,Yes,5.0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0
79,Malaysia,Male,From 30 to 39,Self-employed,3,>=4,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Television;Laptop or desktop computer;Phone;Tablet;,Standard,Yes,No,Yes,5.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
82,Malaysia,Male,From 30 to 39,Employed,5,2,"Online Websites ;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,5-8 Hours,Television;Phone;Laptop or desktop computer;Tablet;,Premium,Yes,No,Yes,5.0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
86,Malaysia,Female,From 30 to 39,Self-employed,3,>=4,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Phone;Television;Laptop or desktop computer;Tablet;,Basic,Yes,Yes,Yes,4.0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
88,Malaysia,Male,From 30 to 39,Employed,3,>=4,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Television;Laptop or desktop computer;Phone;Tablet;,Premium,Yes,No,Yes,3.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
92,Sudan,Male,From 30 to 39,Employed,5,2,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,9-15 Hours,Television;Laptop or desktop computer;Tablet;Phone;,Standard,Yes,Yes,Yes,4.0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
93,Malaysia,Male,From 30 to 39,Employed,5,3,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Television;Online Websites ;",Yes,Yes,1-4 Hours,Television;Phone;Tablet;Laptop or desktop computer;,Premium,Yes,No,Yes,5.0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0
95,Malaysia,Female,From 30 to 39,Employed,3,2,"OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,1-4 Hours,Television;Phone;Laptop or desktop computer;Tablet;,Premium,Yes,Yes,Yes,5.0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1
100,Malaysia,Male,From 21 to 29,Employed,2,>=4,"Online Websites ;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes,5-8 Hours,Laptop or desktop computer;Tablet;Phone;Television;,Premium,Yes,Yes,Yes,5.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
71,Malaysia,Female,From 21 to 29,Employed,1,3,"Television;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);Cinema;Online Websites ;",Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Malaysia,Female,From 30 to 39,Employed,2,3,"Online Websites ;OTT services providers (Netflix, iQiyi, Youku, Disney+, Apple TV+);",Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Malaysia,Female,From 30 to 39,Employed,3,2,Television;Online Websites ;,Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Malaysia,Male,From 30 to 39,Self-employed,3,2,Online Websites ;Television;,Yes,Yes but I don't subscribe,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
